,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
292,1987-08-01,0.12516442,0.19587517,-0.010045417,0.05497118,0,0,0
293,1987-09-01,-0.015635198,0.21719272,0.102679625,-0.3742685,0,0,0
294,1987-10-01,-0.09201741,0.30506983,0.29293337,-0.37170425,0,0,0
295,1987-11-01,-0.14351387,0.41833094,-0.1432339,-0.3892098,0,0,0
296,1987-12-01,0.05384062,0.76519686,-0.0147224385,-0.664422,0,0,0
297,1988-01-01,0.029659541,0.28758568,-0.01980579,0.10915727,0,0,0
298,1988-02-01,-0.12081535,-0.15364152,-0.697663,-0.062205333,0,0,0
299,1988-03-01,0.0486243,-0.39876696,-0.1336284,-0.061529774,0,0,0
300,1988-04-01,0.13363427,-0.3374127,-0.15744568,-0.28352574,0,0,0
301,1988-05-01,0.2059676,-0.051043406,-0.0004392302,-0.47525194,0,0,0
302,1988-06-01,-0.015550329,0.19827563,-0.2586429,-0.2369684,0,0,0
303,1988-07-01,-0.013591238,0.32841948,-0.31513834,-0.26962888,0,0,0
304,1988-08-01,-0.11391065,0.35928464,-0.29235706,-0.25426272,0,0,0
305,1988-09-01,-0.016012542,0.30161914,0.15469807,-0.3585683,0,0,0
306,1988-10-01,-0.26170367,0.25596854,0.0246865,-0.34076387,0,0,0
307,1988-11-01,-0.30682382,0.44757468,0.3239216,-0.35038978,0,0,0
308,1988-12-01,-0.54455364,0.46190917,0.05628086,-0.25252277,0,0,0
309,1989-01-01,-0.44050914,0.3795064,0.12425947,-0.32083103,0,0,0
310,1989-02-01,-0.12102399,0.29599562,0.10329785,-0.14523329,0,0,0
311,1989-03-01,-0.28625575,-0.07263898,0.20356722,-0.04484733,0,0,0
312,1989-04-01,-0.20346873,0.119635046,0.013922986,-0.06421165,0,0,0
313,1989-05-01,-0.025619563,0.0841466,0.2829621,0.18727683,0,0,0
314,1989-06-01,-0.29668224,-0.035250604,0.38861644,-0.12239798,0,0,0
315,1989-07-01,-0.23259544,-0.06938658,0.4926068,-0.18216668,0,0,0
316,1989-08-01,-0.17324303,0.21478663,0.24281438,-0.20312038,0,0,0
317,1989-09-01,-0.13917156,0.1432648,0.7210718,-0.13078044,0,0,0
318,1989-10-01,-0.31027928,0.117278524,0.6003365,-0.2098612,0,0,0
319,1989-11-01,-0.18893994,0.008167328,0.24594136,-0.35385212,0,0,0
320,1989-12-01,-0.22817567,0.13579494,-0.30762246,-0.045219783,0,0,0
321,1990-01-01,-0.27432364,0.15395704,0.14916429,-0.039017435,1,-2,2
322,1990-02-01,-0.1906766,0.068980165,0.10823538,0.19425456,1,-2,2
323,1990-03-01,-0.12934433,0.0135347005,-0.14711691,0.06121848,1,-2,2
324,1990-04-01,-0.002373523,0.12571594,-0.111949846,0.3676067,1,-2,2
325,1990-05-01,0.12186534,-0.07388276,-0.08993105,0.20963694,1,-2,2
326,1990-06-01,-0.20864834,-0.09547349,-0.37690845,-0.01858173,1,-2,2
