,date,macro_0,macro_1,macro_2,macro_3,Rec,Neg_Rec,Recessions
298,1987-12-01,0.09729379,0.25879833,-0.07417987,0.04171393,0,0,0
299,1988-01-01,0.11213329,0.23803408,0.25968817,-0.08779835,0,0,0
300,1988-02-01,-0.059238154,0.07321,0.29350996,-0.082017034,0,0,0
301,1988-03-01,0.21749139,-0.10744772,-0.009442623,-0.156165,0,0,0
302,1988-04-01,0.114137016,0.0388511,0.06446702,0.08057783,0,0,0
303,1988-05-01,-0.09115707,-0.045460593,0.38772577,0.05454723,0,0,0
304,1988-06-01,0.097608864,-0.1090663,0.4020455,0.06984681,0,0,0
305,1988-07-01,0.022511194,0.12432913,-0.053279705,0.16322175,0,0,0
306,1988-08-01,0.0947897,-0.069312625,-0.023408255,0.05306415,0,0,0
307,1988-09-01,0.1028864,-0.13488375,0.385753,0.069235265,0,0,0
308,1988-10-01,0.16816247,-0.062083904,0.025778368,0.10373134,0,0,0
309,1988-11-01,0.109943345,0.016095357,0.07360914,-0.06145794,0,0,0
310,1988-12-01,0.11764965,0.08503082,-0.14857787,0.039861552,0,0,0
311,1989-01-01,-0.021874709,0.08505427,-0.158291,-0.13263622,0,0,0
312,1989-02-01,-0.17249785,-0.0018413147,-0.123952635,0.0031437299,0,0,0
313,1989-03-01,-0.4893298,-0.062158637,0.08403716,0.09729021,0,0,0
314,1989-04-01,-0.023019506,-0.13345271,-0.070814066,-0.16320503,0,0,0
315,1989-05-01,-0.027200691,-0.09260491,0.1599313,-0.04822361,0,0,0
316,1989-06-01,-0.28179362,-0.28069144,0.16665809,0.06632855,0,0,0
317,1989-07-01,-0.06963578,-0.050166335,-0.0022139316,-0.39440337,0,0,0
318,1989-08-01,-0.1132187,-0.17899546,-0.0044755144,-0.5439141,0,0,0
319,1989-09-01,-0.4298233,-0.13996771,-0.18465726,-0.38049728,0,0,0
320,1989-10-01,-0.0875325,-0.002338218,-0.08077068,-0.2396878,0,0,0
321,1989-11-01,0.050496213,-0.096560195,-0.022044968,0.0070206383,1,-2,2
322,1989-12-01,-0.086798884,-0.1199739,-0.10374352,-0.3063629,1,-2,2
323,1990-01-01,-0.028590841,-0.030065281,-0.06479283,-0.1965657,1,-2,2
324,1990-02-01,-0.025729625,0.08378074,-0.36593157,-0.30433446,1,-2,2
325,1990-03-01,0.2895791,0.09653454,-0.2087227,0.10284888,1,-2,2
326,1990-04-01,0.009979975,0.22512314,-0.14782557,0.3080772,1,-2,2
327,1990-05-01,0.020756092,0.09479575,-0.17633317,0.15508485,1,-2,2
328,1990-06-01,-0.075473234,0.0912486,-0.10714741,0.26045445,1,-2,2
329,1990-07-01,0.0012497406,0.17737348,-0.1329344,0.033275638,0,0,0
330,1990-08-01,-0.16960473,0.05403271,-0.1567202,0.26454693,0,0,0
331,1990-09-01,-0.41075194,-0.19313602,-0.24826945,0.03159109,0,0,0
332,1990-10-01,-0.5754594,0.28038773,-0.55535847,-0.02044646,0,0,0
333,1990-11-01,-0.11994334,-0.077782296,-0.5529861,-0.025929995,0,0,0
334,1990-12-01,-0.18568054,0.01268146,-0.2949007,-0.2896128,0,0,0
335,1991-01-01,-0.16278191,-0.021961812,-0.17867945,-0.6233981,0,0,0
